time,x,y,z,phi,theta,psi,v_x,v_y,v_z,phi_dot,theta_dot,psi_dot,a_x,a_y,a_z,Thrust,Thrust_Scale,p,q,r,dist_x,dist_y,dist_z,distance,q_w,q_x,q_y,q_z
0.49999999999999994,-8.499999998269862,0.99999999961445,0.02986842819813718,3.486524381625272e-10,1.5707227644008652e-9,-1.2384299656193425e-13,7.578039608008084e-9,-1.6871835646860643e-9,0.07876920042288699,-2.5429694349675043e-10,-1.1220429674113591e-9,-1.8213656222763356e-17,1.5454443423503404e-8,-3.4304140120537007e-9,0.039065030294354486,15.16022863257514,0.7834743479366997,-2.542969434967504e-10,-1.1220429674113591e-9,-1.782245320645227e-17,-1.7301378107958953e-9,3.8555003634144214e-10,1.4701315718018628,1.4701315718018628,1.0,1.7432621908131222e-10,7.853613822004218e-10,-6.192163519004749e-14
0.5499999999999999,-8.499999997871996,0.9999999995258828,0.033855492523786467,3.359631079678308e-10,1.5147052055662002e-9,-1.1456059652456957e-13,8.336656844711627e-9,-1.855502680082628e-9,0.08071337260308445,-2.532762650255624e-10,-1.118659385882911e-9,-1.877978067848048e-17,1.4902732918664418e-8,-3.3054408542157024e-9,0.03870185690298733,15.159669047733548,0.7834454288234391,-2.5327626502556235e-10,-1.118659385882911e-9,-1.8403952394441873e-17,-2.128004439327924e-9,4.741171899524943e-10,1.4661445074762136,1.4661445074762136,1.0,1.6798155398395877e-10,7.573526027830905e-10,-5.728042548355191e-14
0.6,-8.499999997436886,0.9999999994290553,0.037939311491730965,3.233499480900835e-10,1.4589696043952046e-9,-1.0567513265205296e-13,9.06779255682813e-9,-2.0176004263792764e-9,0.08263938611469551,-2.512501307347183e-10,-1.110764660880682e-9,-1.9266529177370904e-17,1.4353837097047078e-8,-3.181226302620609e-9,0.038338683551666364,15.15910946295366,0.7834165097133674,-2.5125013073471826e-10,-1.110764660880682e-9,-1.8907363481934836e-17,-2.5631141653548184e-9,5.70944735933665e-10,1.462060688508269,1.462060688508269,1.0,1.616749740450803e-10,7.294848021975937e-10,-5.2837684265462946e-14
0.65,-8.499999996965899,0.9999999993242772,0.04211897716858875,3.108493898966409e-10,1.4036796219557567e-9,-9.720479321344553e-14,9.77162468695206e-9,-2.173522940682647e-9,0.08454724095961579,-2.4877219757830767e-10,-1.1008346366333888e-9,-1.9683107759341694e-17,1.3809365745017891e-8,-3.058128685176325e-9,0.03797551023608925,15.158549878228847,0.7833875906061419,-2.487721975783076e-10,-1.1008346366333888e-9,-1.9340913984167116e-17,-3.0341009704670796e-9,6.757228110387814e-10,1.4578810228314112,1.4578810228314112,1.0,1.5542469494835456e-10,7.018398109778708e-10,-4.860250568996129e-14
0.7000000000000001,-8.4999999964604,0.9999999992118559,0.046393581621067756,2.984777934469996e-10,1.3489091770564171e-9,-8.91510792131539e-14,1.044838986651981e-8,-2.3233294073057347e-9,0.08643693713954467,-2.460916609158539e-10,-1.089983159285667e-9,-2.0037799302609153e-17,1.3270045561638674e-8,-2.936308823121809e-9,0.0376123369527086,15.157990293553643,0.7833586715014802,-2.4609166091585383e-10,-1.089983159285667e-9,-1.9712463534331176e-17,-3.5396006126120483e-9,7.881441055346272e-10,1.4536064183789323,1.4536064183789323,1.0,1.4923889672352987e-10,6.744545885282019e-10,-4.457564026143563e-14
0.7500000000000001,-8.49999999592173,0.9999999990920956,0.05076221691595685,2.862424869130097e-10,1.2946918298694162e-9,-8.150829896592783e-14,1.1098351382075639e-8,-2.467084891253366e-9,0.08830847465601897,-2.4332060088917674e-10,-1.07871072814863e-9,-2.0337876824450636e-17,1.2736206120630055e-8,-2.8158386650010412e-9,0.037249163698568566,15.157430708923492,0.7833297523991468,-2.433206008891767e-10,-1.07871072814863e-9,-2.002910398296563e-17,-4.078270166019138e-9,9.079044183124552e-10,1.449237783084043,1.449237783084043,1.0,1.4312124345653124e-10,6.473459149347023e-10,-4.075424213191621e-14
0.8000000000000002,-8.499999995351226,0.999999998965297,0.0552239751201183,2.7414673788840423e-10,1.2410430191942974e-9,-7.426770581588941e-14,1.17217847610579e-8,-2.6048571105190854e-9,0.09016185351043873,-2.405093604840678e-10,-1.0672416988202269e-9,-2.0589917917186226e-17,1.2207998689084209e-8,-2.6967502052687185e-9,0.03688599047115382,15.156871124334522,0.7833008332989416,-2.405093604840678e-10,-1.0672416988202269e-9,-2.0297337086916183e-17,-4.648773810345119e-9,1.0347029899548943e-9,1.4447760248798818,1.4447760248798818,1.0,1.3707336894422515e-10,6.205215095971437e-10,-3.713393796491853e-14
0.8500000000000002,-8.499999994750207,0.9999999988317577,0.05977794830048144,2.6219199150557074e-10,1.187970072912458e-9,-6.741929894885758e-14,1.2318971293553846e-8,-2.736714982651791e-9,0.09199707370408723,-2.376804951691967e-10,-1.0556761524223304e-9,-2.0799809970296506e-17,1.1685494728435118e-8,-2.5790575069503537e-9,0.036522817268311414,15.156311539783411,0.7832719142006931,-2.376804951691967e-10,-1.0556761524223304e-9,-2.0523020137507956e-17,-5.249793488815158e-9,1.168242280691345e-9,1.4402220516995186,1.4402220516995186,1.0,1.310959957528054e-10,5.939850364562245e-10,-3.3709727343488606e-14
0.9000000000000002,-8.499999994119978,0.9999999986917716,0.06442322852403731,2.5037887759811823e-10,1.1354767119533435e-9,-6.095260630475997e-14,1.2890195128029478e-8,-2.8627279705134165e-9,0.09381413523814716,-2.34844061422083e-10,-1.044058285914401e-9,-2.097289728296051e-17,1.116873021091726e-8,-2.462766611563384e-9,0.03615964408817263,15.155751955267284,0.7832429951042523,-2.34844061422083e-10,-1.044058285914401e-9,-2.0711487141186246e-17,-5.880021802795454e-9,1.3082284144871892e-9,1.4355767714759626,1.4355767714759626,1.0,1.251894387990764e-10,5.677383559766679e-10,-3.0476374227226155e-14
0.9500000000000003,-8.499999993461829,0.9999999985456293,0.06915890785783384,2.387076635673866e-10,1.083565074715157e-9,-5.485702462683334e-14,1.3435741976195839e-8,-2.982965787987286e-9,0.09561303811371355,-2.3200450006145108e-10,-1.0324072035912506e-9,-2.111390964869527e-17,1.0657725537905241e-8,-2.347879994900417e-9,0.03579647092910143,15.155192370783618,0.7832140760094892,-2.3200450006145105e-10,-1.0324072035912506e-9,-2.0867466137275863e-17,-6.538170893577444e-9,1.4543707349545798e-9,1.4308410921421661,1.4308410921421661,1.0,1.1935383178370816e-10,5.417825373575752e-10,-2.7428576977238498e-14
